Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
138	1	3	1.417934e+00	2.107056e-02	8.898092e+00	8.473608e+02	1.570410e+01	3.190894e+01	1	1
139	1	2	7.843803e-01	-1.012120e-01	3.903164e+00	3.704004e+02	1.067969e+01	9.377824e+01	1	1
140	1	1	7.673711e-01	-6.368806e-02	6.121059e+00	5.822538e+02	7.628906e+00	4.880808e+01	1	1
141	1	3	8.348572e-01	-3.948546e-02	6.773386e+00	6.437826e+02	1.781934e+01	7.608988e+01	1	1
142	1	1	1.084850e+00	-3.646535e-02	7.119912e+00	6.777405e+02	1.102539e+01	4.241131e+01	1	1
143	1	4	7.836414e-01	-1.006576e-01	1.249541e+01	1.198485e+03	2.387500e+01	6.913334e+01	1	1
144	1	2	9.345485e-01	2.896825e-02	3.124377e+00	2.994673e+02	6.511719e+00	4.366015e+01	1	1
145	2	2	1.034155e+00	-1.607709e-02	3.466894e+00	3.348058e+02	7.109375e+00	6.619678e+01	1	1
146	2	4	6.185005e-01	-9.757940e-02	4.548341e+00	4.316038e+02	9.289062e+00	100	1	1
147	2	1	5.677276e-01	-1.499653e-01	7.939810e+00	7.663933e+02	1.458496e+01	100	0	1
148	2	3	6.674109e-01	-5.202111e-02	3.583392e+00	3.585562e+02	5.209961e+00	100	1	1
149	2	4	7.174231e-01	-4.415500e-03	2.553285e-01	2.445145e+01	4.228516e-01	100	1	1
150	2	2	6.179942e-01	2.972473e-02	3.643063e+00	3.509401e+02	5.468750e+00	8.152428e+01	1	1
151	2	3	7.516302e-01	-2.370206e-02	1.483608e+00	1.412992e+02	2.257812e+00	9.261633e+01	1	1
152	2	1	6.674498e-01	-4.066271e-02	1.351798e+00	1.297884e+02	3.906250e+00	8.996298e+01	1	1
153	2	2	6.179775e-01	-6.571406e-02	2.497349e+00	2.405138e+02	6.337891e+00	9.837658e+01	1	1
154	2	4	7.508236e-01	3.450252e-02	1.388287e+00	1.327224e+02	3.299805e+00	100	1	1
155	2	1	8.841265e-01	-3.899137e-02	1.700438e+00	1.626907e+02	3.732422e+00	9.809435e+01	1	1
156	2	3	7.347423e-01	-3.830345e-02	3.469497e+00	3.301342e+02	4.688477e+00	5.529214e+01	1	1
157	2	4	7.833033e-01	-3.013631e-02	1.136317e+00	1.079667e+02	2.864258e+00	9.086181e+01	1	1
158	2	2	6.841888e-01	3.857211e-02	2.247461e+00	2.173672e+02	3.732422e+00	100	1	1
159	2	3	6.498385e-01	-2.083966e-02	2.057576e+00	1.971495e+02	2.344727e+00	3.104590e+01	1	1
